50,51,A-Sky-Full-of-Stars,Coldplay,http://genius.com/Coldplay-A-Sky-Full-of-Stars-lyrics
51,52,Dont,Ed-Sheeran,http://genius.com/Ed-Sheeran-Dont-lyrics
52,53,Na-Na,Trey-Songz,http://genius.com/Trey-Songz-Na-Na-lyrics
53,54,Hot-Nigga,Bobby-Shmurda,http://genius.com/Bobby-Shmurda-Hot-Nigga-lyrics
54,55,Hold-On-Were-Going-Home,Drake,http://genius.com/Drake-Hold-On-Were-Going-Home-lyrics
55,56,Sing,Ed-Sheeran,http://genius.com/Ed-Sheeran-Sing-lyrics
56,57,Radioactive,Imagine-Dragons,http://genius.com/Imagine-Dragons-Radioactive-lyrics
57,58,My-Hitta,YG,http://genius.com/YG-My-Hitta-lyrics
58,59,Cool-Kids,Echosmith,http://genius.com/Echosmith-Cool-Kids-lyrics
59,60,Hey-Brother,Avicii,http://genius.com/Avicii-Hey-Brother-lyrics
60,61,Trumpets,Jason-Derulo,http://genius.com/Jason-Derulo-Trumpets-lyrics
61,62,Animals,Maroon-5,http://genius.com/Maroon-5-Animals-lyrics
62,63,Burnin-It-Down,Jason-Aldean,http://genius.com/Jason-Aldean-Burnin-It-Down-lyrics
63,64,Play-It-Again,Luke-Bryan,http://genius.com/Luke-Bryan-Play-It-Again-lyrics
64,65,2-On,Tinashe,http://genius.com/Tinashe-2-On-lyrics
65,66,Dirt,Florida-Georgia-Line,http://genius.com/Florida-Georgia-Line-Dirt-lyrics
66,67,Love-Runs-Out,OneRepublic,http://genius.com/OneRepublic-Love-Runs-Out-lyrics
67,68,Bottoms-Up,Brantley-Gilbert,http://genius.com/Brantley-Gilbert-Bottoms-Up-lyrics
68,69,Shower,Becky-G,http://genius.com/Becky-G-Shower-lyrics
69,70,Me-and-My-Broken-Heart,Rixton,http://genius.com/Rixton-Me-and-My-Broken-Heart-lyrics
70,71,Animals,Martin-Garrix,http://genius.com/Martin-Garrix-Animals-lyrics
71,72,Lifestyle,Rich-Gang,http://genius.com/Rich-Gang-Lifestyle-lyrics
72,73,American-Kids,Kenny-Chesney,http://genius.com/Kenny-Chesney-American-Kids-lyrics
73,74,Brave,Sara-Bareilles,http://genius.com/Sara-Bareilles-Brave-lyrics
74,75,Sweater-Weather,The-Neighbourhood,http://genius.com/The-Neighbourhood-Sweater-Weather-lyrics
75,76,Leave-the-Night-On,Sam-Hunt,http://genius.com/Sam-Hunt-Leave-the-Night-On-lyrics
76,77,New-Flame,Chris-Brown,http://genius.com/Chris-Brown-New-Flame-lyrics
77,78,Love-Never-Felt-So-Good,Michael-Jackson,http://genius.com/Michael-Jackson-Love-Never-Felt-So-Good-lyrics
78,79,Drunk-on-a-Plane,Dierks-Bentley,http://genius.com/Dierks-Bentley-Drunk-on-a-Plane-lyrics
79,80,Birthday,Katy-Perry,http://genius.com/Katy-Perry-Birthday-lyrics
80,81,Bartender,Lady-Antebellum,http://genius.com/Lady-Antebellum-Bartender-lyrics
81,82,La-La-La,Naughty-Boy,http://genius.com/Naughty-Boy-La-La-La-lyrics
82,83,Blurred-Lines,Robin-Thicke,http://genius.com/Robin-Thicke-Blurred-Lines-lyrics
83,84,Do-What-U-Want,Lady-Gaga,http://genius.com/Lady-Gaga-Do-What-U-Want-lyrics
84,85,Cant-Remember-to-Forget-You,Shakira,http://genius.com/Shakira-Cant-Remember-to-Forget-You-lyrics
85,86,Amnesia,5-Seconds-of-Summer,http://genius.com/5-Seconds-of-Summer-Amnesia-lyrics
86,87,No-Mediocre,TI,http://genius.com/TI-No-Mediocre-lyrics
87,88,Come-with-Me-Now,Kongos,http://genius.com/Kongos-Come-with-Me-Now-lyrics
88,89,Believe-Me,Lil-Wayne,http://genius.com/Lil-Wayne-Believe-Me-lyrics
89,90,23,Mike-WiLL-Made-It,http://genius.com/Mike-WiLL-Made-It-23-lyrics
90,91,Beachin,Jake-Owen,http://genius.com/Jake-Owen-Beachin-lyrics
91,92,White-Walls,Macklemore-and-Ryan-Lewis,http://genius.com/Macklemore-and-Ryan-Lewis-White-Walls-lyrics
92,93,She-Looks-So-Perfect,5-Seconds-of-Summer,http://genius.com/5-Seconds-of-Summer-She-Looks-So-Perfect-lyrics
93,94,Stay-the-Night,Zedd,http://genius.com/Zedd-Stay-the-Night-lyrics
94,95,Partition,Beyonce,http://genius.com/Beyonce-Partition-lyrics
95,96,Studio,ScHoolboy-Q,http://genius.com/ScHoolboy-Q-Studio-lyrics
96,97,0-to-100-the-catch-up,Drake,http://genius.com/Drake-0-to-100-the-catch-up-lyrics
97,98,I-Dont-Dance,Lee-Brice,http://genius.com/Lee-Brice-I-Dont-Dance-lyrics
98,99,Somethin-Bad,Miranda-Lambert,http://genius.com/Miranda-Lambert-Somethin-Bad-lyrics
99,100,Adore-You,Miley-Cyrus,http://genius.com/Miley-Cyrus-Adore-You-lyrics
